Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Nest count,Nest count type,Nest site,At colony,Colony type,Colony description,ISO date
Unidentified,Unidentified,0,2020-07-10,10:00,Seen,-3.37187,39.934318,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-10T10:00:45.109+0300
Unidentified,Unidentified,0,2020-07-11,06:00,Seen,-3.39442,39.937783,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:00:38.991+0300
Red-capped Robin Chat,Cossypha natalensis,579,2020-07-11,06:01,Seen,-3.394316,39.937792,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:01:15.197+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-11,06:01,Heard,-3.394229,39.93779,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:01:47.499+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-11,06:02,Heard,-3.394206,39.937792,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:02:06.275+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-11,06:02,Heard,-3.394154,39.937819,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:02:30.287+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-11,06:02,Heard,-3.394158,39.93779,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:02:51.332+0300
Hadeda,Bostrychia hagedash,84,2020-07-11,06:03,Heard,-3.394074,39.937812,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:03:27.571+0300
White-browed Robin Chat,Cossypha heuglini,580,2020-07-11,06:06,Heard,-3.393719,39.93799,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:06:08.993+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-11,06:08,Heard,-3.393461,39.938157,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:08:06.528+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-11,06:12,Heard,-3.392928,39.938275,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:12:45.691+0300
Great White Egret,Ardea alba,58,2020-07-11,06:13,Seen,-3.39276,39.938328,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:13:46.856+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-11,06:14,Heard,-3.392702,39.938339,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:14:12.570+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-11,06:14,Seen,-3.392547,39.938373,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:14:57.533+0300
House Crow,Corvus splendens,989,2020-07-11,06:15,Seen,-3.39243,39.938404,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:15:20.262+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-11,06:15,Heard,-3.392437,39.938386,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:15:39.876+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-11,06:16,Heard,-3.392438,39.938385,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:16:04.213+0300
Little Swift,Apus affinis,385,2020-07-11,06:18,Seen,-3.391778,39.938481,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:18:49.198+0300
Woolly-necked Stork,Ciconia episcopus,77,2020-07-11,06:20,Seen,-3.391685,39.938547,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:20:01.546+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2020-07-11,06:20,Heard,-3.39167,39.938535,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:20:43.854+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-11,06:21,Heard,-3.391466,39.938566,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:21:48.439+0300
Malachite Kingfisher,Corythornis cristatus,397,2020-07-11,06:24,Seen,-3.391219,39.938611,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:24:03.259+0300
Village Weaver,Ploceus cucullatus,797,2020-07-11,06:25,Heard,-3.391035,39.938685,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:25:17.426+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-11,06:27,Heard,-3.3904,39.93883,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:27:36.561+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-11,06:28,Heard,-3.390336,39.938818,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:28:12.131+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-11,06:32,Heard,-3.389235,39.939142,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:32:26.399+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-11,06:32,Seen,-3.389173,39.939149,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:32:54.769+0300
African Paradise Flycatcher,Terpsiphone viridis,682,2020-07-11,06:35,Heard,-3.388515,39.939373,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:35:46.680+0300
Diederik Cuckoo,Chrysococcyx caprius,352,2020-07-11,06:38,Heard,-3.388073,39.93959,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:38:47.080+0300
Great Sparrowhawk,Accipiter melanoleucus,159,2020-07-11,06:59,Seen,-3.383622,39.942725,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T06:59:41.019+0300
Unidentified,Unidentified,0,2020-07-11,07:00,Seen,-3.383516,39.942757,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:00:09.087+0300
Unidentified,Unidentified,0,2020-07-11,07:00,Seen,-3.383422,39.942794,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:00:31.212+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-11,07:00,Seen,-3.383436,39.942791,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:00:50.310+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-11,07:01,Seen,-3.383437,39.94279,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:01:09.879+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-11,07:01,Heard,-3.383518,39.942841,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:01:23.604+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-11,07:01,Heard,-3.383528,39.942848,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:01:50.290+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-11,07:02,Heard,-3.383396,39.942946,,1,false,Alive,-15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:02:42.008+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-11,07:04,Heard,-3.383006,39.943158,,1,false,Alive,-24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:04:33.270+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-11,07:04,Heard,-3.38292,39.943224,,1,false,Alive,-24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:04:52.579+0300
House Crow,Corvus splendens,989,2020-07-11,07:05,Seen,-3.38287,39.943259,,1,false,Alive,-24,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:05:32.791+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-11,07:05,Heard,-3.382843,39.943287,,1,false,Alive,-25,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:05:52.075+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-11,07:10,Heard,-3.382268,39.94363,,1,false,Alive,-14,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:10:25.093+0300
Black-headed Oriole,Oriolus larvatus,521,2020-07-11,07:12,Heard,-3.382122,39.943865,,1,false,Alive,-22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:12:03.857+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-11,07:12,Seen,-3.382081,39.943852,,1,false,Alive,-22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:12:16.167+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-11,07:13,Heard,-3.382008,39.943942,,1,false,Alive,-22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:13:21.243+0300
Village Weaver,Ploceus cucullatus,797,2020-07-11,07:14,Seen,-3.381929,39.944016,,1,false,Alive,-22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:14:03.651+0300
African Paradise Flycatcher,Terpsiphone viridis,682,2020-07-11,07:19,Seen,-3.381006,39.944946,,1,false,Alive,-22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:19:30.058+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-11,07:19,Heard,-3.380966,39.944946,,1,false,Alive,-23,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:19:53.942+0300
Woolly-necked Stork,Ciconia episcopus,77,2020-07-11,07:22,Seen,-3.38041,39.945412,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:22:59.821+0300
White-browed Coucal,Centropus superciliosus burchellii/fasciipygialis,4131,2020-07-11,07:28,Heard,-3.379905,39.946769,,1,false,Alive,-31,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:28:35.140+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-11,07:29,Heard,-3.379952,39.946894,,1,false,Alive,-33,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:29:24.743+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2020-07-11,07:30,Heard,-3.379907,39.946933,,1,false,Alive,-32,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:30:10.406+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-07-11,07:33,Heard,-3.379832,39.947292,,1,false,Alive,-17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:33:05.629+0300
Village Weaver,Ploceus cucullatus,797,2020-07-11,07:43,Seen,-3.381015,39.948812,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:43:13.497+0300
Grassland Pipit,Anthus cinnamomeus,692,2020-07-11,07:43,Seen,-3.381032,39.948848,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:43:36.391+0300
Pied Kingfisher,Ceryle rudis,394,2020-07-11,07:52,Seen,-3.382617,39.949906,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T07:52:27.873+0300
Unidentified,Unidentified,0,2020-07-11,08:00,Seen,-3.382955,39.950175,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:00:12.102+0300
Unidentified,Unidentified,0,2020-07-11,08:00,Seen,-3.382982,39.950196,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:00:21.482+0300
Grassland Pipit,Anthus cinnamomeus,692,2020-07-11,08:01,Seen,-3.383045,39.950247,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:01:29.674+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-11,08:02,Seen,-3.383071,39.950282,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:02:10.091+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-11,08:02,Seen,-3.38307,39.95029,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:02:26.903+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-11,08:02,Heard,-3.383092,39.95025,,1,false,Alive,1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:02:45.976+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-11,08:03,Heard,-3.383088,39.950285,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:03:12.230+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-11,08:05,Heard,-3.383157,39.9503,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:05:03.184+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-11,08:05,Seen,-3.383257,39.950344,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:05:30.167+0300
Lesser Striped Swallow,Cecropis abyssinica,503,2020-07-11,08:06,Seen,-3.383281,39.950354,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:06:00.741+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-11,08:08,Heard,-3.383472,39.950428,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:08:06.254+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2020-07-11,08:08,Heard,-3.38346,39.950407,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:08:39.058+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-11,08:11,Seen,-3.383394,39.950462,"We heard mk calling from the bushes,he respond and flew towards us and into the mongroves!!",1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:11:09.123+0300
Pale Batis,Batis soror,675,2020-07-11,08:11,Seen,-3.383368,39.950524,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:11:44.324+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-11,08:27,Seen,-3.383591,39.950709,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:27:07.036+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-11,08:29,Heard,-3.383568,39.950686,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:29:02.117+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-11,08:29,Heard,-3.383555,39.950668,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:29:54.942+0300
Speckled Mousebird,Colius striatus,390,2020-07-11,08:35,Seen,-3.38409,39.950692,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:35:57.283+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-11,08:41,Seen,-3.385416,39.951305,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:41:30.408+0300
Violet-backed Starling,Cinnyricinclus leucogaster,736,2020-07-11,08:48,Seen,-3.38714,39.952856,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:48:33.806+0300
Black-headed Heron,Ardea melanocephala,55,2020-07-11,08:52,Seen,-3.387686,39.954304,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:52:25.990+0300
Yellowbill,Ceuthmochares aereus,1596,2020-07-11,08:59,Heard,-3.388724,39.956154,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-11T08:59:04.590+0300
